"ensemble" "local_corr_tmin" "local_corr_tmax" "extent_space" "extent_time" "irrep_col" "outlier_cutoff" "boot_method" "boot_R" "boot_seed" "boot_l" "boot_r" "pion_decay_constant_val" "pion_decay_constant_boot"
"67" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 67 0.0602064555926181 0.0602052204762588
"68" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 68 0.0602064555926181 0.0602032876127477
"69" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 69 0.0602064555926181 0.0602057009965821
"70" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 70 0.0602064555926181 0.0602065317296916
"71" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 71 0.0602064555926181 0.0602051575313352
"72" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 72 0.0602064555926181 0.0602063581640709
"73" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 73 0.0602064555926181 0.0602040354691586
"74" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 74 0.0602064555926181 0.0602075945058546
"75" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 75 0.0602064555926181 0.0602080587816731
"76" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 76 0.0602064555926181 0.0602079627241481
"77" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 77 0.0602064555926181 0.0602057958764386
"78" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 78 0.0602064555926181 0.0602074434144226
"79" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 79 0.0602064555926181 0.0602086816236011
"80" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 80 0.0602064555926181 0.0602072513497314
"81" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 81 0.0602064555926181 0.0602083053215641
"82" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 82 0.0602064555926181 0.0602047059918381
"83" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 83 0.0602064555926181 0.0602068270370022
"84" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 84 0.0602064555926181 0.0602074151685691
"85" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 85 0.0602064555926181 0.0602089719464642
"86" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 86 0.0602064555926181 0.0602046952242992
"87" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 87 0.0602064555926181 0.0602059176861782
"88" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 88 0.0602064555926181 0.0602069530576817
"89" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 89 0.0602064555926181 0.0602078704701543
"90" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 90 0.0602064555926181 0.0602040949904538
"91" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 91 0.0602064555926181 0.0602088072784267
"92" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 92 0.0602064555926181 0.0602055880132661
"93" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 93 0.0602064555926181 0.0602043764911267
"94" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 94 0.0602064555926181 0.060205192052149
"95" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 95 0.0602064555926181 0.0602085830671632
"96" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 96 0.0602064555926181 0.0602095391530688
"97" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 97 0.0602064555926181 0.0602061677075627
"98" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 98 0.0602064555926181 0.0602076319125525
"99" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 99 0.0602064555926181 0.0602061515649073
"100" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 100 0.0602064555926181 0.0602087428378474
"101" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 101 0.0602064555926181 0.0602075605754159
"102" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 102 0.0602064555926181 0.0602048335888472
"103" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 103 0.0602064555926181 0.0602057994988658
"104" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 104 0.0602064555926181 0.0602068634674933
"105" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 105 0.0602064555926181 0.0602081822807569
"106" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 106 0.0602064555926181 0.0602103497010273
"107" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 107 0.0602064555926181 0.0602048840396996
"108" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 108 0.0602064555926181 0.0602063978003323
"109" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 109 0.0602064555926181 0.0602047084015067
"110" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 110 0.0602064555926181 0.0602063312947075
"111" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 111 0.0602064555926181 0.0602081353053321
"112" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 112 0.0602064555926181 0.0602046719479522
"113" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 113 0.0602064555926181 0.0602062464030761
"114" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 114 0.0602064555926181 0.0602052510182585
"115" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 115 0.0602064555926181 0.0602033361917434
"116" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 116 0.0602064555926181 0.0602051218036336
"117" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 117 0.0602064555926181 0.060206189096792
"118" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 118 0.0602064555926181 0.0602095613560954
"119" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 119 0.0602064555926181 0.0602103512304291
"120" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 120 0.0602064555926181 0.0602079386971254
"121" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 121 0.0602064555926181 0.0602070080865774
"122" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 122 0.0602064555926181 0.0602066089453212
"123" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 123 0.0602064555926181 0.0602052739658012
"124" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 124 0.0602064555926181 0.0602060293672649
"125" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 125 0.0602064555926181 0.0602038263701275
"126" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 126 0.0602064555926181 0.0602048183149658
"127" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 127 0.0602064555926181 0.0602059866380985
"128" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 128 0.0602064555926181 0.0602046117526066
"129" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 129 0.0602064555926181 0.0602047187866553
"130" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 130 0.0602064555926181 0.0602043806783043
"131" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 131 0.0602064555926181 0.0602051938651407
"132" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 132 0.0602064555926181 0.0602065034141458
"133" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 133 0.0602064555926181 0.0602059539797597
"134" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 134 0.0602064555926181 0.0602082639828363
"135" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 135 0.0602064555926181 0.0602098169306422
"136" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 136 0.0602064555926181 0.0602061132589565
"137" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 137 0.0602064555926181 0.0602043624922186
"138" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 138 0.0602064555926181 0.0602072199888235
"139" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 139 0.0602064555926181 0.0602048258235617
"140" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 140 0.0602064555926181 0.0602086940326296
"141" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 141 0.0602064555926181 0.0602058588579662
"142" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 142 0.0602064555926181 0.0602072350618916
"143" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 143 0.0602064555926181 0.060206804130294
"144" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 144 0.0602064555926181 0.0602054959129493
"145" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 145 0.0602064555926181 0.0602053408643946
"146" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 146 0.0602064555926181 0.0602079131132474
"147" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 147 0.0602064555926181 0.0602069656460245
"148" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 148 0.0602064555926181 0.0602049679367895
"149" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 149 0.0602064555926181 0.0602081698762921
"150" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 150 0.0602064555926181 0.0602033811567589
"151" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 151 0.0602064555926181 0.0602085814536194
"152" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 152 0.0602064555926181 0.0602077988177312
"153" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 153 0.0602064555926181 0.060205879975539
"154" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 154 0.0602064555926181 0.0602059821477447
"155" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 155 0.0602064555926181 0.0602062726310608
"156" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 156 0.0602064555926181 0.0602070509649377
"157" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 157 0.0602064555926181 0.0602060362202455
"158" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 158 0.0602064555926181 0.0602053408408811
"159" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 159 0.0602064555926181 0.0602086484914809
"160" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 160 0.0602064555926181 0.0602078735316938
"161" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 161 0.0602064555926181 0.0602086757735938
"162" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 162 0.0602064555926181 0.060205781465064
"163" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 163 0.0602064555926181 0.0602053278969651
"164" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 164 0.0602064555926181 0.0602084094850482
"165" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 165 0.0602064555926181 0.0602069932277151
"166" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 166 0.0602064555926181 0.060208430261618
"167" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 167 0.0602064555926181 0.0602067649107431
"168" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 168 0.0602064555926181 0.0602052903874778
"169" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 169 0.0602064555926181 0.060208114372857
"170" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 170 0.0602064555926181 0.0602088369257722
"171" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 171 0.0602064555926181 0.0602046048880953
"172" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 172 0.0602064555926181 0.0602054008618272
"173" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 173 0.0602064555926181 0.0602041858090373
"174" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 174 0.0602064555926181 0.0602092022750759
"175" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 175 0.0602064555926181 0.0602048687058863
"176" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 176 0.0602064555926181 0.0602054841824302
"177" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 177 0.0602064555926181 0.0602039313362971
"178" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 178 0.0602064555926181 0.0602072947941817
"179" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 179 0.0602064555926181 0.0602044595257587
"180" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 180 0.0602064555926181 0.0602047926468623
"181" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 181 0.0602064555926181 0.0602043848341666
"182" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 182 0.0602064555926181 0.0602075589326599
"183" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 183 0.0602064555926181 0.0602078954073124
"184" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 184 0.0602064555926181 0.0602051608910519
"185" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 185 0.0602064555926181 0.0602046284357395
"186" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 186 0.0602064555926181 0.0602051322421387
"187" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 187 0.0602064555926181 0.0602060943146509
"188" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 188 0.0602064555926181 0.0602072782939319
"189" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 189 0.0602064555926181 0.0602082721894211
"190" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 190 0.0602064555926181 0.0602067070301633
"191" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 191 0.0602064555926181 0.0602086207647351
"192" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 192 0.0602064555926181 0.0602052259338017
"193" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 193 0.0602064555926181 0.0602071965793989
"194" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 194 0.0602064555926181 0.0602086387442734
"195" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 195 0.0602064555926181 0.0602090476946141
"196" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 196 0.0602064555926181 0.0602101287937843
"197" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 197 0.0602064555926181 0.0602061237441359
"198" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 198 0.0602064555926181 0.0602064213446023
"199" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 199 0.0602064555926181 0.060207065156707
"200" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 200 0.0602064555926181 0.0602060444878542
"201" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 201 0.0602064555926181 0.0602069903326355
"202" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 202 0.0602064555926181 0.0602072244726108
"203" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 203 0.0602064555926181 0.0602066007334516
"204" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 204 0.0602064555926181 0.0602057106974144
"205" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 205 0.0602064555926181 0.0602064540586126
"206" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 206 0.0602064555926181 0.0602067481948867
"207" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 207 0.0602064555926181 0.0602047788006271
"208" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 208 0.0602064555926181 0.0602047086866396
"209" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 209 0.0602064555926181 0.0602082227743277
"210" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 210 0.0602064555926181 0.0602072801774305
"211" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 211 0.0602064555926181 0.0602070930664482
"212" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 212 0.0602064555926181 0.0602079977054506
"213" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 213 0.0602064555926181 0.0602060210028978
"214" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 214 0.0602064555926181 0.0602058399960168
"215" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 215 0.0602064555926181 0.0602067047026497
"216" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 216 0.0602064555926181 0.0602056105418871
"217" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 217 0.0602064555926181 0.0602076595118593
"218" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 218 0.0602064555926181 0.0602082116266968
"219" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 219 0.0602064555926181 0.0602102406529291
"220" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 220 0.0602064555926181 0.0602079938648008
"221" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 221 0.0602064555926181 0.0602075382776689
"222" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 222 0.0602064555926181 0.0602066969351326
"223" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 223 0.0602064555926181 0.06020430703269
"224" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 224 0.0602064555926181 0.06020590716476
"225" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 225 0.0602064555926181 0.0602058686430459
"226" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 226 0.0602064555926181 0.0602060408329269
"227" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 227 0.0602064555926181 0.0602054639480805
"228" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 228 0.0602064555926181 0.060206946169127
"229" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 229 0.0602064555926181 0.0602043679150009
"230" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 230 0.0602064555926181 0.0602075964250443
"231" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 231 0.0602064555926181 0.0602065204186349
"232" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 232 0.0602064555926181 0.0602058732010356
"233" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 233 0.0602064555926181 0.0602050122098651
"234" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 234 0.0602064555926181 0.0602064631194958
"235" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 235 0.0602064555926181 0.060208950249879
"236" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 236 0.0602064555926181 0.0602076187044204
"237" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 237 0.0602064555926181 0.06020612760882
"238" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 238 0.0602064555926181 0.0602073265088112
"239" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 239 0.0602064555926181 0.0602085258406809
"240" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 240 0.0602064555926181 0.0602093655933795
"241" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 241 0.0602064555926181 0.0602076257459362
"242" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 242 0.0602064555926181 0.0602090381295075
"243" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 243 0.0602064555926181 0.0602078443733113
"244" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 244 0.0602064555926181 0.0602068611608179
"245" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 245 0.0602064555926181 0.0602084680432154
"246" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 246 0.0602064555926181 0.0602045624563941
"247" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 247 0.0602064555926181 0.0602067159426913
"248" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 248 0.0602064555926181 0.0602057139080751
"249" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 249 0.0602064555926181 0.0602079627848641
"250" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 250 0.0602064555926181 0.0602063063868711
"251" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 251 0.0602064555926181 0.0602066600219292
"252" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 252 0.0602064555926181 0.0602073216397724
"253" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 253 0.0602064555926181 0.0602068780462511
"254" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 254 0.0602064555926181 0.0602087003620374
"255" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 255 0.0602064555926181 0.0602049960929118
"256" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 256 0.0602064555926181 0.0602084470610767
"257" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 257 0.0602064555926181 0.0602071394107055
"258" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 258 0.0602064555926181 0.0602066354861932
"259" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 259 0.0602064555926181 0.0602067701157711
"260" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 260 0.0602064555926181 0.0602079375402075
"261" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 261 0.0602064555926181 0.0602091861618375
"262" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 262 0.0602064555926181 0.0602049667186991
"263" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 263 0.0602064555926181 0.0602073800332557
"264" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 264 0.0602064555926181 0.0602045904080995
"265" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 265 0.0602064555926181 0.060206949817973
"266" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 266 0.0602064555926181 0.0602071138544214
"267" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 267 0.0602064555926181 0.0602050289319232
"268" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 268 0.0602064555926181 0.0602032847558131
"269" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 269 0.0602064555926181 0.0602074250135506
"270" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 270 0.0602064555926181 0.060208012418461
"271" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 271 0.0602064555926181 0.0602050730735777
"272" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 272 0.0602064555926181 0.0602046102138474
"273" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 273 0.0602064555926181 0.0602079580237729
"274" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 274 0.0602064555926181 0.060209547130953
"275" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 275 0.0602064555926181 0.0602051703676769
"276" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 276 0.0602064555926181 0.0602070338153805
"277" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 277 0.0602064555926181 0.0602075811687385
"278" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 278 0.0602064555926181 0.0602042398354235
"279" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 279 0.0602064555926181 0.060208556571144
"280" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 280 0.0602064555926181 0.0602065637576603
"281" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 281 0.0602064555926181 0.0602051490119231
"282" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 282 0.0602064555926181 0.0602044764746932
"283" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 283 0.0602064555926181 0.060204220720799
"284" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 284 0.0602064555926181 0.0602073838534195
"285" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 285 0.0602064555926181 0.0602043693902899
"286" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 286 0.0602064555926181 0.0602044556732221
"287" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 287 0.0602064555926181 0.0602085137878023
"288" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 288 0.0602064555926181 0.0602091048512273
"289" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 289 0.0602064555926181 0.0602044936327605
"290" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 290 0.0602064555926181 0.0602084985526932
"291" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 291 0.0602064555926181 0.0602076513835752
"292" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 292 0.0602064555926181 0.0602038820538848
"293" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 293 0.0602064555926181 0.0602090120642046
"294" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 294 0.0602064555926181 0.0602068595685738
"295" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 295 0.0602064555926181 0.0602063335322669
"296" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 296 0.0602064555926181 0.0602034105440064
"297" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 297 0.0602064555926181 0.0602072584118811
"298" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 298 0.0602064555926181 0.0602068678085661
"299" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 299 0.0602064555926181 0.0602067891957895
"300" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 300 0.0602064555926181 0.0602081835385346
"301" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 301 0.0602064555926181 0.0602076963660079
"302" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 302 0.0602064555926181 0.0602060283972295
"303" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 303 0.0602064555926181 0.0602060320659991
"304" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 304 0.0602064555926181 0.0602022280198819
"305" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 305 0.0602064555926181 0.0602035013527904
